id,weighted_score
4915,61.07
4916,62.5
4917,0.0
4918,0.0
4919,73.35
4920,0.0
4921,0.0
4922,19.525
4923,61.66
4924,90.63
4925,64.33333333333333
4926,85.75
4927,76.5
4928,0.0
4929,10.6725
4930,3.4
4931,89.525
4932,68.06
4933,75.95
4934,58.75
4935,70.7
4936,76.85
4937,9.92
4938,81.08
4939,0.0
4940,77.355
4941,38.66666666666667
4942,0.0
4943,64.525
4944,0.0
4945,0.0
4946,0.0
4947,31.49
4948,22.66666666666667
4949,69.44
4950,46.66666666666667
4951,9.75
4952,34.13
4953,61.5
4954,42.0
4955,79.0
4956,3.0825
4957,0.0
4958,74.44
4959,31.58
4960,0.0
4961,0.0
4962,89.2875
4963,80.92
4964,53.56
4965,45.96
4966,0.0
4967,52.9375
4968,22.49
4969,83.5
4970,57.24
4971,72.96
4972,50.925
4973,0.0
4974,70.25
4975,34.25
4976,99.47
4977,47.35
4978,0.0
4979,0.0
4980,80.33333333333334
4981,0.0
4982,8.0
4983,0.0
4984,0.0
4985,0.0
4986,6.2
4987,67.0
4988,76.4
4989,8.325
4990,68.33333333333334
4991,4.18
4992,0.0
4993,15.5
4994,0.0
4995,15.325
4996,54.4
4997,92.04
4998,65.00000000000001
4999,72.5
5000,35.72
5001,0.0
5002,78.39
5003,0.0
5004,79.5
5005,0.0
5006,0.0
5007,0.0
5008,7.9
5009,10.4
5010,19.825
5011,0.0
5012,0.0
5013,76.88
5014,35.4
5015,37.685
5016,0.0
5017,0.0
5018,0.0
5019,0.67
5020,62.89
5021,93.25
5022,0.0
5023,93.68
5024,58.8
5025,92.72
5026,95.75
5027,84.66666666666669
5028,51.375
5029,80.75
5030,0.0
5031,41.66666666666667
5032,0.0
5033,55.75
5034,91.65
5035,0.0
5036,0.0
5037,60.78
5038,87.6
5039,91.76
5040,80.75
5041,0.0
5042,1.0
5043,53.32
5044,69.0
5045,84.0
5046,84.25
5047,8.5
5048,55.325
5049,77.84
5050,20.75
5051,62.58
5052,79.39
5053,2.9
5054,0.0
5055,63.525
5056,68.41
5057,96.6
5058,52.7125
5059,15.025
5060,83.25
5061,17.0
5062,3.0
5063,93.0
5064,56.375
5065,7.0
5066,75.8875
5067,89.25
5068,63.9
5069,6.0
5070,72.56
5071,41.915
5072,65.16
5073,11.25
5074,0.0
5075,1.45
5076,0.0
5077,60.55
5078,5.0
5079,0.0
5080,68.85
5081,87.28
5082,74.66
5083,0.0
5084,84.5
5085,89.18
5086,10.0
5087,63.29
5088,14.84
5089,92.0
5090,58.55
5091,65.9375
5092,68.1375
5093,36.82
5094,0.0
5095,68.33333333333334
5096,0.0
5097,63.33333333333334
5098,2.18
5099,76.14
5100,0.0
5101,56.66666666666667
5102,52.33333333333334
5103,55.95
5104,24.66666666666667
5105,6.0425
5106,51.0
5107,73.85
5108,0.0
5109,0.0
5110,0.89
5111,0.0
5112,65.0625
5113,0.0
5114,0.0
5115,82.4
5116,64.88
5117,21.4
5118,36.69
5119,74.25
5120,68.5
5121,77.5
5122,80.5
5123,57.1
5124,38.0
5125,23.75
5126,60.3
5127,10.5
5128,88.13
5129,0.0
5130,65.56
5131,0.0
5132,9.5
5133,79.8
5134,71.2375
5135,46.75
5136,18.595
5137,68.63
5138,56.66666666666667
5139,87.92
5140,0.0
5141,90.215
5142,42.2875
5143,87.25
5144,70.5
5145,85.35
5146,15.93
5147,19.25
5148,31.5
5149,0.0
5150,11.675
5151,80.5
5152,61.75
5153,79.0
5154,56.68
5155,44.75
5156,95.0
5157,48.8225
5158,0.0
5159,77.03
5160,54.42
5161,79.4
5162,0.0
5163,82.11
5164,25.7875
5165,4.25
5166,91.35
5167,81.285
5168,21.78
5169,67.81
5170,0.0
5171,25.5
5172,93.75
5173,0.0
5174,0.0
5175,73.5
5176,85.92
5177,0.0
5178,0.0
5179,32.33
5180,76.43
5181,7.19
5182,0.0
5183,68.88
5184,76.93
5185,75.23
5186,66.4625
5187,71.66666666666667
5188,0.0
5189,7.5
5190,29.52
5191,56.28
5192,86.44
5193,70.7
5194,0.0
5195,0.0
5196,2.0
5197,9.75
5198,0.0
5199,0.0
5200,0.0
5201,83.6
5202,30.12
5203,0.0
5204,64.35
5205,78.9
5206,52.92
5207,0.0
5208,86.0
5209,67.75
5210,62.75
5211,63.5
5212,76.0
5213,0.0
5214,83.33333333333334
5215,79.2625
5216,68.81
5217,0.0
5218,0.0
5219,15.52
5220,0.0
5221,77.75
5222,0.0
5223,84.3
5224,11.125
5225,82.365
5226,43.2
5227,0.0
5228,57.7725
5229,79.35
5230,48.75
5231,69.7625
5232,73.85
5233,71.2
5234,43.685
5235,51.04
5236,74.85
5237,1.44
5238,49.64
5239,0.0
5240,0.0
5241,42.5
5242,52.33333333333334
5243,81.25
5244,1.695
5245,16.35
5246,20.0
5247,0.0
5248,3.1
5249,48.925
5250,0.0
5251,74.1
5252,1.625
5253,76.66666666666669
5254,15.53
5255,86.92
5256,73.33333333333334
5257,40.25
5258,81.11
5259,0.0
5260,85.0
5261,6.5
5262,18.75
5263,87.8625
5264,31.125
5265,0.0
5266,83.5
5267,57.29
5268,0.0
5269,10.75
5270,0.0
5271,72.1
5272,1.9
5273,60.7
5274,37.75
5275,57.8
5276,0.0
5277,72.575
5278,76.66666666666669
5279,0.0
5280,27.985
5281,92.33333333333334
5282,0.0
5283,90.0
5284,0.0
5285,57.0
5286,60.5375
5287,77.25
5288,56.5
5289,0.0
5290,11.175
5291,0.0
5292,45.25
5293,8.5
5294,18.25
5295,0.0
5296,11.0
5297,50.68
5298,55.66666666666667
5299,0.0
5300,0.0
5301,71.25
5302,0.0
5303,58.225
5304,83.26
5305,0.0
5306,41.05
5307,73.84
5308,0.9
5309,79.12
5310,69.7
5311,97.6
5312,49.8
5313,63.57
5314,0.0
5315,97.72
5316,77.58
5317,0.0
5318,56.45
5319,24.5
5320,75.5
5321,5.6
5322,0.0
5323,0.0
5324,0.0
5325,3.25
5326,65.525
5327,81.33333333333334
5328,63.1675
5329,0.0
5330,87.675
5331,15.25
5332,22.25
5333,17.75
5334,85.5
5335,0.0
5336,0.0
5337,60.155
5338,0.0
5339,16.75
5340,0.0
5341,3.5
5342,0.0
5343,81.33333333333334
5344,0.0
5345,72.0
5346,41.5
5347,0.0
5348,11.5
5349,91.96
5350,96.0
5351,3.65
5352,0.0
5353,56.85
5354,44.75
5355,24.75
5356,0.0
5357,52.6675
5358,7.0
5359,0.0
5360,0.0
5361,0.0
5362,59.91
5363,62.2875
5364,2.66
5365,4.64
5366,0.0
5367,15.25
5368,60.6
5369,80.25
5370,69.9
5371,0.0
5372,16.6
5373,8.75
5374,32.25
5375,10.8
5376,57.25
5377,67.5
5378,6.2
5379,75.2875
5380,53.55
5381,52.19
5382,0.0
5383,0.0
5384,91.44
5385,0.0
5386,0.0
5387,83.975
5388,67.29
5389,79.66666666666667
5390,60.5
5391,85.31
5392,76.0
5393,62.42
5394,0.0
5395,9.5
5396,90.25
5397,53.05
5398,79.25
5399,62.0
5400,0.0
5401,33.19
5402,7.5
5403,83.35
5404,78.925
5405,33.0
5406,58.07
5407,77.7
5408,64.5
5409,53.05
5410,88.0
5411,22.0
5412,0.0
5413,0.0
5414,65.25
5415,91.36
5416,0.0
5417,53.3
5418,64.59
5419,0.0
5420,60.4
5421,0.0
5422,12.53
5423,56.0
5424,0.0
5425,0.78
5426,14.75
5427,71.05
5428,49.05
5429,0.0
5430,88.44
5431,0.0
5432,0.0
5433,37.75
5434,64.25
5435,0.0
5436,17.2
5437,66.68
5438,64.5425
5439,58.3
5440,77.72
5441,96.39
5442,62.0375
5443,0.0
5444,74.5875
5445,0.0
5446,3.25
5447,17.75
5448,82.705
5449,66.33333333333334
5450,0.0
5451,0.0
5452,0.1
5453,16.85
5454,63.625
5455,65.125
5456,45.33
5457,88.25
5458,77.375
5459,58.09
5460,0.0
5461,76.42
5462,0.0
5463,69.5
5464,26.1
5465,18.5
5466,0.0
5467,0.0
5468,0.11
5469,71.075
5470,56.85
5471,1.0375
5472,0.0
5473,8.275
5474,20.47
5475,86.5
5476,82.16
5477,78.5
5478,0.0
5479,44.55
5480,82.995
5481,13.3
5482,69.95
5483,19.0
5484,33.95
5485,85.45
5486,69.25
5487,0.0
5488,88.08
5489,72.35
5490,64.52
5491,0.0
5492,34.43
5493,0.0
5494,92.25
5495,80.5
5496,31.96
5497,0.0
5498,76.25
5499,0.0
5500,67.17
5501,46.0
5502,67.075
5503,0.0
5504,9.1875
5505,88.975
5506,0.0
5507,67.875
5508,77.75
5509,18.165
5510,0.0
5511,75.25
5512,79.75
5513,83.29
5514,77.75
5515,49.1
5516,85.0
5517,86.25
5518,2.85
5519,15.95
5520,79.805
5521,0.0
5522,42.525
5523,0.0
5524,0.0
5525,43.75
5526,0.0
5527,6.48
5528,19.95
5529,14.025
5530,75.12
5531,26.66666666666667
5532,14.0
5533,71.75
5534,20.25
5535,56.9
5536,41.1
5537,75.2625
5538,33.44
5539,58.47
5540,0.0
5541,79.75
5542,34.5
5543,32.0
5544,0.0
5545,72.5
5546,64.65
5547,74.32
5548,0.0
5549,0.0
5550,0.0
5551,0.0
5552,76.75
5553,17.45
5554,81.56
5555,18.86
5556,76.66666666666669
5557,59.4
5558,71.625
5559,5.5375
5560,0.0
5561,72.75
5562,78.0
5563,83.33333333333334
5564,3.6575
5565,4.75
5566,65.75
5567,80.2
5568,81.25
5569,15.68
5570,73.975
5571,85.76
5572,83.0
5573,2.18
5574,71.75
5575,77.1875
5576,90.865
5577,74.4
5578,0.0
5579,54.0625
5580,91.2625
5581,2.85
5582,89.36
5583,49.88
5584,10.72
5585,58.5
5586,1.3
5587,0.0
5588,1.01
5589,60.6
5590,8.505
5591,62.1
5592,80.0
5593,86.5
5594,61.4
5595,18.333333333333336
5596,0.0
5597,13.0
5598,68.66666666666667
5599,6.6125
5600,0.0
5601,44.0
5602,73.0
5603,7.5
5604,46.8
5605,78.02
5606,66.075
5607,60.04
5608,68.33333333333334
5609,88.8
5610,66.7
5611,78.125
5612,63.8875
5613,61.5
5614,4.6
5615,80.9
5616,69.4
5617,89.75
5618,84.575
5619,0.0
5620,61.67
5621,77.25
5622,80.9375
5623,10.25
5624,73.25
5625,30.2675
5626,61.93
5627,47.72
5628,0.0
5629,71.66666666666669
5630,0.0
5631,62.33333333333334
5632,0.0
5633,92.25
5634,87.5
5635,52.85
5636,38.33333333333334
5637,0.0
5638,84.2
5639,75.6
5640,0.0
5641,52.66666666666667
5642,0.0
5643,66.5
5644,0.0
5645,17.5
5646,75.46
5647,21.75
5648,65.42
5649,43.67
5650,49.84
5651,0.0
5652,59.6
5653,1.61
5654,52.24
5655,85.15
5656,70.33333333333334
5657,89.075
5658,17.06
5659,52.875
5660,15.31
5661,0.0
5662,88.775
5663,0.0
5664,86.75
5665,48.4625
5666,0.0
5667,0.0
5668,0.0
5669,63.8
5670,81.75
5671,18.5
5672,90.2
5673,0.0
5674,0.0
5675,0.0
5676,16.4
5677,88.25
5678,72.96
5679,0.0
5680,9.76
5681,87.05
5682,70.1
5683,0.0
5684,58.75
5685,18.75
5686,86.6125
5687,89.25
5688,0.0
5689,55.98
5690,51.325
5691,20.5
5692,63.0
5693,0.0
5694,79.0
5695,3.35
5696,30.16
5697,48.5
5698,0.0
5699,77.66666666666667
5700,43.9375
5701,0.0
5702,0.0
5703,16.2
5704,0.0
5705,16.1
5706,7.925
5707,0.2
5708,45.145
5709,10.25
5710,0.0
5711,82.0
5712,81.5
5713,69.66666666666667
5714,42.54
5715,4.76
5716,87.45
5717,75.29
5718,0.0
5719,55.81
5720,0.0
5721,63.71
5722,74.5
5723,22.66666666666667
5724,81.45
5725,0.0
5726,0.0
5727,37.5
5728,45.84
5729,87.375
5730,68.005
5731,76.0
5732,85.8375
5733,9.75
5734,0.0
5735,20.6
5736,81.93
5737,56.25
5738,67.9625
5739,35.16
5740,0.0
5741,0.0
5742,0.0
5743,59.75
5744,87.0
5745,0.0
5746,2.55
5747,72.0
5748,87.0
5749,67.5
5750,63.0
5751,32.76
5752,42.5
5753,58.965
5754,55.645
5755,90.5
5756,60.0
5757,78.03
5758,8.065
5759,0.1
5760,13.36
5761,0.0
5762,49.5
5763,0.0
5764,63.84
5765,84.64
5766,55.15
5767,12.21
5768,72.25
5769,73.6
5770,0.0
5771,92.6
5772,94.01
5773,75.66666666666667
5774,48.33333333333334
5775,67.15
5776,0.0
5777,16.0
5778,0.0
5779,90.5
5780,0.0
5781,76.5
5782,0.0
5783,88.48
5784,57.32
5785,16.2375
5786,36.8
5787,51.0
5788,0.0
5789,18.97
5790,68.5
5791,54.45
5792,0.0
5793,71.0
5794,65.8
5795,82.13
5796,4.475
5797,86.0
5798,82.24
5799,16.0
5800,62.66666666666667
5801,45.85
5802,0.0
5803,0.0
5804,15.02
5805,0.0
5806,0.67
5807,76.41
5808,21.33
5809,0.0
5810,43.75
5811,0.0
5812,36.66666666666667
5813,5.1
5814,75.0
5815,61.66666666666667
5816,78.75
5817,82.25
5818,36.2
5819,88.13
5820,62.99
5821,65.78
5822,21.6
5823,8.0
5824,29.91
5825,21.25
5826,54.025
5827,85.5
5828,83.495
5829,74.11
5830,71.5375
5831,78.96
5832,85.5
5833,0.0
5834,91.96
5835,68.31
5836,82.04
5837,67.33333333333334
5838,0.0
5839,60.82
5840,72.125
5841,67.16
5842,0.0
5843,7.0
5844,35.88
5845,83.65
5846,73.09
5847,78.25
5848,80.0
5849,64.51
5850,77.9
5851,67.0
5852,0.0
5853,41.6875
5854,0.0
5855,82.775
5856,17.25
5857,78.075
5858,75.36
5859,21.8
5860,58.75
5861,0.0
5862,74.8
5863,41.625
5864,76.33333333333334
5865,82.8
5866,93.0
5867,65.25
5868,2.8
5869,92.525
5870,0.56
5871,22.49
5872,64.05
5873,76.5
5874,0.0
5875,70.00000000000001
5876,68.25
5877,92.525
5878,0.0
5879,15.92
5880,0.0
5881,91.08
5882,61.015
5883,59.66666666666667
5884,61.75
5885,49.75
5886,0.0
5887,56.4
5888,88.39
5889,0.0
5890,8.25
5891,56.5
5892,0.0
5893,80.725
5894,50.36
5895,89.62
5896,72.3
5897,69.85
5898,34.52
5899,0.0
5900,69.15
5901,75.32
5902,55.37
5903,1.65
5904,49.5
5905,92.775
5906,74.43
5907,3.66
5908,69.75
5909,0.9375
5910,98.72
5911,22.05
5912,0.0
5913,2.7
5914,3.5
5915,30.65
5916,4.93
5917,51.2875
5918,55.6
5919,72.4
5920,13.25
5921,0.0
5922,74.5
5923,14.75
5924,4.5
5925,64.0
5926,65.52
5927,0.0
5928,17.75
5929,7.275
5930,67.35
5931,63.18
5932,92.75
5933,62.25
5934,6.0
5935,13.215
5936,14.75
5937,20.9
5938,62.875
5939,73.9325
5940,40.37
5941,0.0
5942,0.0
5943,52.12
5944,81.31
5945,49.9375
5946,81.25
5947,36.75
5948,57.82
5949,0.0
5950,0.0
5951,85.75
5952,88.56
5953,0.0
5954,0.0
5955,5.9
5956,18.5
5957,58.4
5958,0.0
5959,0.0
5960,73.25
5961,38.33333333333334
5962,75.0
5963,0.0
5964,0.0
5965,84.72
5966,64.0
5967,34.84
5968,83.54
5969,42.7725
5970,84.42
5971,0.0
5972,37.59
5973,0.0
5974,70.9
5975,39.19
5976,80.25
5977,53.2
5978,70.68
5979,90.64
5980,47.025
5981,84.66666666666669
5982,52.715
5983,28.09
5984,3.5
5985,62.66666666666667
5986,65.33333333333334
5987,91.02
5988,38.33333333333334
5989,0.0
5990,73.085
5991,0.0
5992,0.0
5993,1.2
5994,73.5
5995,81.29
5996,5.59
5997,0.0
5998,83.72
5999,80.25
6000,83.75
6001,0.0
6002,0.0
6003,73.5
6004,18.000000000000004
6005,9.75
6006,0.0
6007,88.97
6008,73.25
6009,31.8
6010,69.7
6011,51.0
6012,0.0
6013,13.5
6014,59.88
6015,0.0
6016,63.0
6017,0.0
6018,47.01
6019,83.9
6020,0.0
6021,56.75
6022,46.24
6023,51.0
6024,92.36
6025,90.265
6026,18.825
6027,97.25
6028,0.0
6029,44.3875
6030,0.0
6031,9.85
6032,77.64
6033,93.0
6034,8.5
6035,0.0
6036,0.0
6037,1.13
6038,67.5
6039,0.0
6040,93.33
6041,11.425
6042,0.0
6043,0.0
6044,5.21
6045,45.75
6046,79.075
6047,52.36
6048,0.0
6049,69.8
6050,0.0
6051,54.08
6052,18.333333333333336
6053,45.36
6054,78.9
6055,85.75
6056,68.75
6057,0.0
6058,85.75
6059,5.5
6060,14.18
6061,0.0
6062,84.44
6063,77.5
6064,86.0
6065,69.875
6066,0.0
6067,62.86
6068,87.5
6069,0.0
6070,0.45
6071,66.0
6072,0.0
6073,15.0
6074,48.66666666666667
6075,73.8
6076,0.0
6077,70.0
6078,6.24
6079,53.33333333333334
6080,15.0875
6081,96.64
6082,22.0
6083,87.0
6084,0.0
6085,14.85
6086,0.0
6087,0.0
6088,7.875
6089,92.66666666666669
6090,68.0
6091,0.0
6092,59.0
6093,91.36
6094,40.75
6095,63.0
6096,74.6
6097,0.0
6098,73.29
6099,77.66666666666669
6100,84.3875
6101,0.0
6102,67.88
6103,32.44
6104,40.6525
6105,0.0
6106,1.0
6107,68.01
6108,67.33333333333334
6109,0.0
6110,79.66666666666669
6111,71.71
6112,62.75
6113,0.0
6114,72.92
6115,4.15
6116,3.01
6117,51.15
6118,0.0
6119,0.0
6120,0.0
6121,23.05
6122,0.0
6123,68.75
6124,0.0
6125,74.0
6126,87.7
6127,74.5
6128,95.09
6129,50.41
6130,18.333333333333336
6131,36.305
6132,0.0
6133,3.5
6134,0.0
6135,87.0
6136,72.25
6137,0.0
6138,0.0
6139,11.2
6140,53.3
6141,75.28
6142,5.8
6143,71.3
6144,48.82
6145,0.0
6146,17.75
6147,74.85
6148,79.66666666666667
6149,79.29
6150,85.745
6151,0.0
6152,47.9425
6153,34.32
6154,10.5
6155,71.345
6156,17.42
6157,23.5
6158,21.25
6159,42.33333333333334
6160,0.0
6161,67.75
6162,0.0
6163,87.025
6164,61.5
6165,82.985
6166,0.0
6167,0.0
6168,13.625
6169,48.75
6170,0.0
6171,20.72
6172,2.65
6173,47.975
6174,31.75
6175,0.0
6176,6.49
6177,38.12
6178,72.75
6179,0.0
6180,63.33333333333334
6181,0.0
6182,84.01
6183,43.225
6184,81.82
6185,6.205
6186,71.75
6187,85.48
6188,77.25
6189,57.8
6190,43.25
6191,0.0
6192,0.0
6193,84.72
6194,39.745
6195,0.0
6196,76.3
6197,0.0
6198,66.33333333333334
6199,0.0
6200,55.1
6201,71.77
6202,67.25
6203,0.0
6204,27.11
6205,20.65
6206,3.6
6207,38.75
6208,90.0
6209,0.0
6210,0.44
6211,12.5
6212,0.0
6213,14.25
6214,81.5
6215,68.18
6216,78.33333333333334
6217,0.0
6218,47.33333333333334
6219,3.95
6220,77.44
6221,0.0
6222,54.96
6223,47.0
6224,0.0
6225,0.0
6226,73.05
6227,90.5
6228,50.98
6229,16.42
6230,5.8
6231,65.25
6232,15.61
6233,66.56
6234,0.0
6235,40.66666666666667
6236,68.3125
6237,76.4725
6238,95.72
6239,47.2875
6240,18.75
6241,82.21
6242,80.72
6243,34.125
6244,41.75
6245,15.2
6246,7.14
6247,0.0
6248,15.275
6249,66.66666666666667
6250,54.2425
6251,86.75
6252,19.0
6253,65.25
6254,47.5
6255,76.09
6256,48.71
6257,81.2
6258,22.66666666666667
6259,73.355
6260,80.76
6261,11.7
6262,75.25
6263,0.0
6264,80.255
6265,61.66666666666668
6266,9.75
6267,85.15
6268,0.67
6269,63.505
6270,19.05
6271,55.75
6272,80.5
6273,3.49
6274,0.0
6275,0.0
6276,16.64
6277,89.88
6278,0.0
6279,22.5
6280,86.75
6281,74.5
6282,54.5
6283,57.65
6284,28.09
6285,64.25
6286,0.0
6287,0.0
6288,0.0
6289,3.5
6290,0.7
6291,0.0
6292,80.75
6293,46.475
6294,79.05
6295,73.26
6296,22.0
6297,66.24
6298,27.92
6299,89.75
6300,1.4
6301,0.0
6302,93.35
6303,32.3375
6304,83.025
6305,0.0
6306,0.0
6307,56.25
6308,0.0
6309,10.3925
6310,47.25
6311,14.31
6312,15.14
6313,60.0
6314,0.0
6315,3.3
6316,91.4
6317,95.875
6318,84.2
6319,43.36
6320,91.625
6321,78.145
6322,31.64
6323,72.82
6324,0.0
6325,0.56
6326,70.15
6327,8.25
6328,50.525
6329,87.04
6330,0.0
6331,88.5
6332,26.08
6333,0.675
6334,12.75
6335,43.75
6336,64.4375
6337,65.3425
6338,0.78
6339,70.0
6340,31.5
6341,0.0
6342,73.0
6343,79.14
6344,30.44
6345,68.66
6346,58.955
6347,89.96
6348,2.94
6349,71.2
6350,18.925
6351,74.25
6352,59.46
6353,0.0
6354,65.14
6355,81.9
6356,0.67
6357,73.5875
6358,0.0
6359,3.15
6360,41.975
6361,80.7
6362,68.66666666666669
6363,59.16
6364,55.25
6365,50.1125
6366,72.75
6367,45.25
6368,70.0
6369,9.25
6370,0.0
6371,2.65
6372,1.0675
6373,71.0
6374,0.0
6375,76.4
6376,57.0
6377,85.0
6378,44.65
6379,66.025
6380,0.0
6381,0.0
6382,63.75
6383,25.11
6384,13.85
6385,75.5
6386,1.85
6387,65.31
6388,20.5
6389,27.0875
6390,4.15
6391,8.25
6392,70.0
6393,31.57
6394,20.25
6395,16.67
6396,31.0
6397,89.76
6398,17.27
6399,0.0
6400,3.5
6401,0.0
6402,53.0
6403,42.9
6404,12.25
6405,75.0
6406,20.61
6407,0.0
6408,91.48
6409,17.795
6410,0.0
6411,19.333333333333336
6412,45.35
6413,0.0
6414,78.33333333333334
6415,0.0
6416,0.0
6417,72.55
6418,41.33333333333334
6419,55.07
6420,76.07
6421,60.3625
6422,81.4
6423,94.92
6424,0.0
6425,87.75
6426,83.0
6427,64.4
6428,51.72
6429,0.0
6430,84.0
6431,62.66666666666667
6432,7.0
6433,54.55
6434,83.08
6435,0.0
6436,0.0
6437,4.7625
6438,62.84
6439,2.5
6440,74.75
6441,77.16
6442,0.0
6443,34.0
6444,83.275
6445,0.0
6446,0.0
6447,7.25
6448,81.4975
6449,78.0
6450,84.01
6451,8.6
6452,82.25
6453,77.0
6454,43.65
6455,10.75
6456,67.0775
6457,0.0
6458,8.75
6459,71.12
6460,56.66666666666667
6461,0.22
6462,0.0
6463,85.0
6464,56.685
6465,64.9
6466,77.25
6467,9.92
6468,88.0
6469,63.0
6470,52.32
6471,85.82
6472,67.2
6473,2.36
6474,4.685
6475,54.33333333333334
6476,0.0
6477,49.84
6478,75.0
6479,92.5
6480,7.5
6481,51.855
6482,88.75
6483,85.75
6484,0.0
6485,86.085
6486,62.33333333333334
6487,27.81
6488,22.66666666666667
6489,13.49
6490,68.275
6491,65.66666666666667
6492,87.44
6493,0.0
6494,0.0
6495,2.8
6496,68.0
6497,67.875
6498,54.8
6499,36.9
6500,5.0
6501,82.2
6502,69.68
6503,19.75
6504,85.88
6505,86.715
6506,8.25
6507,5.73
6508,14.7
6509,27.75
6510,0.0
6511,52.0475
6512,32.44
6513,47.0
6514,94.76
6515,1.0
6516,14.9
6517,80.75
6518,88.515
6519,73.55
6520,67.5
6521,90.5
6522,0.0
6523,10.75
6524,0.0
6525,51.0
6526,79.52
6527,0.0
6528,61.24
6529,44.5
6530,0.0
6531,77.5
6532,50.8
6533,0.0
6534,87.25
6535,66.0
6536,88.0
6537,24.315
6538,85.75
6539,18.14
6540,16.25
6541,81.2
6542,0.0
6543,21.75
6544,72.5
6545,67.26
6546,0.0
6547,88.75
6548,95.25
6549,0.0
6550,0.3
6551,17.565
6552,74.99
6553,36.66666666666667
6554,40.36
6555,64.95
6556,68.33333333333334
6557,0.0
6558,0.0
6559,21.25
6560,0.0
6561,94.9125
6562,3.45
6563,68.0
6564,16.61
6565,0.0
6566,88.5
6567,75.0
6568,0.0
6569,84.5
6570,0.0
6571,0.0
6572,51.5
6573,86.61
6574,3.84
6575,78.9
6576,58.7
6577,3.5
6578,57.75
6579,68.9
6580,68.66666666666667
6581,27.5
6582,93.5
6583,84.25
6584,78.33333333333334
6585,70.0
6586,89.4375
6587,85.19
6588,0.0
6589,0.0
6590,80.33333333333334
6591,0.0
6592,73.75
6593,81.66666666666669
6594,79.5
6595,10.75
6596,0.0
6597,0.0
6598,0.0
6599,38.25
6600,94.0
6601,75.0
6602,55.35
6603,35.51
6604,3.4
6605,71.39
6606,0.0
6607,30.51
6608,0.0
6609,77.8125
6610,58.025
6611,66.66666666666667
6612,88.56
6613,84.24
6614,82.25
6615,75.91
6616,85.9
6617,0.0
6618,57.505
6619,0.0
6620,0.0
6621,61.75
6622,55.06
6623,8.725
6624,0.0
6625,84.87
6626,0.0
6627,74.0
6628,81.19
6629,1.6
6630,0.0
6631,38.525
6632,41.6
6633,0.0
6634,17.325
6635,22.5
6636,67.25
6637,0.0
6638,7.26
6639,0.0
6640,81.91
6641,35.84
6642,17.75
6643,9.75
6644,71.73
6645,20.775
6646,0.0
6647,73.125
6648,34.68
6649,79.0
6650,54.5
6651,62.96
6652,46.865
6653,78.25
6654,0.0
6655,0.0
6656,8.035
6657,83.16
6658,89.28
6659,2.72
6660,52.28
6661,60.6375
6662,0.0
6663,1.625
6664,0.0
6665,0.0
6666,9.32
6667,9.75
6668,0.0
6669,0.0
6670,85.12
6671,11.5
6672,41.79
6673,2.8
6674,1.75
6675,0.0
6676,1.0
6677,73.0
6678,95.03
6679,67.75
6680,81.65
6681,98.48
6682,0.0
6683,14.4
6684,72.28
6685,57.25
6686,12.3375
6687,0.0
6688,74.66666666666667
6689,0.0
6690,81.8
6691,60.5
6692,0.0
6693,67.5
6694,6.85
6695,0.0
6696,88.75
6697,73.33333333333334
6698,64.96
6699,15.785
6700,47.5275
6701,66.33333333333334
6702,3.1
6703,0.0
6704,10.75
6705,91.25
6706,0.0
6707,4.2
6708,49.29
6709,9.095
6710,65.00000000000001
6711,67.25
6712,56.5
6713,0.0
6714,13.87
6715,26.5
6716,12.4125
6717,91.96
6718,0.0
6719,0.0
6720,54.125
6721,7.23
6722,13.7125
6723,81.72
6724,22.275
6725,34.75
6726,18.1
6727,0.0
6728,15.0
6729,0.0
6730,58.62
6731,66.66666666666669
6732,52.13
6733,0.0
6734,42.5
6735,16.25
6736,61.5
6737,54.15
6738,0.5
6739,0.11
6740,37.0
6741,78.33333333333334
6742,50.325
6743,69.5
6744,43.66666666666667
6745,63.6
6746,0.0
6747,0.0
6748,0.0
6749,55.465
6750,0.0
6751,73.75
6752,0.0
6753,74.0
6754,16.75
6755,57.35
6756,60.125
6757,45.175
6758,11.2
6759,0.0
6760,76.1
6761,41.9375
6762,62.75
6763,68.5
6764,67.84
6765,54.32
6766,0.0
6767,0.0
6768,80.05
6769,81.75
6770,57.925
6771,0.0
6772,17.75
6773,34.68
6774,0.0
6775,0.0
6776,2.87
6777,74.72
6778,0.0
6779,5.3375
6780,73.15
6781,58.4175
6782,56.0275
6783,61.02
6784,20.5
6785,0.0
6786,83.6
6787,19.25
6788,0.0
6789,8.7325
6790,84.75
6791,50.625
6792,0.0
6793,56.3325
6794,89.84
6795,86.55
6796,0.3
6797,3.7
6798,55.005
6799,58.33333333333334
6800,0.0
6801,77.1
6802,48.0625
6803,84.16
6804,54.71
6805,71.09
6806,21.75
6807,5.0
6808,57.185
6809,0.0
6810,81.21
6811,89.0
6812,77.7625
6813,3.3
6814,1.3
6815,0.0
6816,0.0
6817,67.43
6818,81.0875
6819,0.0
6820,0.0
6821,73.69
6822,70.525
6823,84.0
6824,74.25
6825,93.32
6826,51.66666666666667
6827,82.8
6828,56.83
6829,72.66666666666669
6830,59.66666666666667
6831,6.75
6832,74.3
6833,0.0
6834,22.0
6835,75.29
6836,0.0
6837,0.0
6838,0.0
6839,78.25
6840,0.0
6841,0.0
